step,time,T,P,PE,KE,E_total,E_per_atom,density,virial,min_r,max_f,p_COM
9900,49.5,0.6488717438920137,-0.8671962859405375,-626.7256843064852,104.1439148946682,-522.5817694118169,-4.838720087146453,0.8442,-250.5565894470011,0.9591137393961364,42.719430696551434,2.852248354909881e-14
9910,49.550000000000004,0.6164228203253105,-0.6807619384061876,-621.5222051796743,98.93586266221233,-522.586342517462,-4.8387624307172405,0.8442,-168.49051015982633,0.9565579758908327,42.85129802087893,3.03317522357319e-14
9920,49.6,0.6299418584329127,-0.7641869983648063,-623.6916316234823,101.1056682784825,-522.5859633449998,-4.8387589198611085,0.8442,-204.8888251859035,0.9330603554509551,56.05207412915012,2.6678075403381808e-14
9930,49.65,0.6383742003451576,-0.7616802427070292,-625.0510953586454,102.4590591553978,-522.5920362032476,-4.8388151500300705,0.8442,-206.6588229027845,0.9573090968853752,48.11630729975888,2.8263626803739662e-14
9940,49.7,0.6303245984266574,-0.66440509616959,-623.7701118508435,101.16709804747852,-522.603013803365,-4.838916794475602,0.8442,-166.71700694144835,0.9577527644963585,42.57679072234868,2.8342017265765316e-14
9950,49.75,0.6668704311803292,-0.8435841749297113,-629.6132198834192,107.03270420444284,-522.5805156789763,-4.83870847850904,0.8442,-247.32594668289565,0.9656094060425843,41.6253620967086,2.5849129824306294e-14
9960,49.800000000000004,0.6348953389947727,-0.6278592775688474,-624.4575882651435,101.90070190866102,-522.5568863564824,-4.838489688485948,0.8442,-154.17181313683182,0.9389633711405173,59.23492575038648,2.4043442600993576e-14
9970,49.85,0.6310709646635116,-0.5783829330509876,-623.8652091940643,101.28688982849363,-522.5783193655707,-4.838688142273803,0.8442,-133.94392691274686,0.9590684583655976,40.10433159419243,2.563631237198972e-14
9980,49.9,0.6167585840789878,-0.4851532022527226,-621.5704703388677,98.98975274467753,-522.5807175941902,-4.838710348094354,0.8442,-93.52558224795024,0.9441939008046907,61.13178421291959,2.3487449665350403e-14
9990,49.95,0.5995308028175699,-0.40032895758638937,-618.7991821160047,96.22469385221996,-522.5744882637847,-4.838652669109117,0.8442,-55.388633912555775,0.9678321748584833,38.02300549557615,2.1290824259821973e-14
10000,50.0,0.6186031773413381,-0.56008579216967,-621.8574918306575,99.28580996328476,-522.5716818673727,-4.838626683957155,0.8442,-122.88200697891872,0.9706756334450974,31.44132995346748,2.502469541706659e-15
10010,50.050000000000004,0.6155856379297231,-0.5363264418082885,-621.38269347673,98.80149488772057,-522.5811985890094,-4.838714801750087,0.8442,-112.78559699196771,0.9588208115615087,41.91878426405285,9.948759974800192e-15
10020,50.1,0.6038415553429971,-0.47094875128554814,-619.4775926827984,96.91656963255103,-522.5610230502474,-4.838527991205995,0.8442,-83.88886328697453,0.9696676102391205,35.167714242497944,4.4138347211289555e-15
10030,50.15,0.6476799531724895,-0.7676856986182689,-626.535501474769,103.95263248418456,-522.5828689905845,-4.8387302684313385,0.8442,-211.97875262699174,0.963174572121252,38.893679462558474,6.9484906966788476e-15
10040,50.2,0.5779311577397077,-0.37185345022244604,-615.3046950579575,92.75795081722309,-522.5467442407344,-4.8383957800068,0.8442,-37.46158275485549,0.9503192617637448,43.96177443874958,6.603260856647041e-15
10050,50.25,0.6261765574286661,-0.657472786433328,-623.0904351972276,100.5013374673009,-522.5890977299267,-4.838787941943766,0.8442,-162.71245369961906,0.9651238772326309,42.442281887852424,7.352913118354549e-15
10060,50.300000000000004,0.6278251290762098,-0.6230489994082737,-623.3554733529376,100.76593321673167,-522.5895401362059,-4.838792038298203,0.8442,-150.03490292939387,0.971948032806039,34.33059893963569,1.1666094695744091e-14
10070,50.35,0.597579487477625,-0.42423127353482776,-618.4886304085447,95.91150774015881,-522.577122668386,-4.838677061744314,0.8442,-63.93000448168634,0.9472572674678534,41.790017807128194,1.2219421717103939e-14
10080,50.4,0.6007148453959503,-0.44130336212608895,-618.9813652597354,96.41473268605003,-522.5666325736854,-4.8385799312378275,0.8442,-71.49804796625791,0.9494375904767559,52.47498075004057,1.4192736989581634e-14
10090,50.45,0.6553376664445445,-0.7568358246579688,-627.7683665015682,105.18169546434939,-522.5866710372188,-4.838765472566841,0.8442,-210.29572099610556,0.9363375631753365,73.36788079870087,9.192921513844873e-15
10100,50.5,0.6078994229363136,-0.4548245460929119,-620.136029342944,97.56785738127833,-522.5681719616656,-4.838594184830237,0.8442,-79.01521807020585,0.9429088914596022,56.144372011871866,7.700059018989898e-15
10110,50.550000000000004,0.563545665102261,-0.17474867899519886,-613.0062447989056,90.4490792489129,-522.5571655499928,-4.8384922736110445,0.8442,42.84720347141392,0.9735544944260206,37.21582709500266,2.1123889528566434e-15
10120,50.6,0.6236100296523868,-0.515768931473142,-622.691930451727,100.08940975920808,-522.602520692519,-4.838912228634435,0.8442,-107.49562387529969,0.9735443591841944,35.92072487308054,3.110141981595839e-15
10130,50.65,0.5951897679104358,-0.3246475958513766,-618.0959440276505,95.52795774962495,-522.5679862780255,-4.838592465537273,0.8442,-24.935986977266268,0.9674820080545735,36.93139250426634,7.535945464845785e-15
10140,50.7,0.6119115714571185,-0.4262551733918124,-620.7735944090431,98.21180721886752,-522.5617871901756,-4.8385350665757,0.8442,-69.35036296237962,0.9606421926533203,44.788568466756445,3.571960343505588e-15
10150,50.75,0.6398795915249588,-0.6681353864777284,-625.2822543491194,102.70067443975589,-522.5815799093635,-4.838718332494107,0.8442,-171.24449262739802,0.940097123045397,65.33256821564898,7.924885179893146e-15
10160,50.800000000000004,0.6355574761369689,-0.6750804265436079,-624.5894829764018,102.0069749199835,-522.5825080564183,-4.8387269264483175,0.8442,-172.5096010409607,0.9654885984303797,37.74818761597947,6.022128462992915e-15
10170,50.85,0.5921483057650424,-0.38727772057836396,-617.6185007382586,95.03980307528931,-522.5786976629693,-4.8386916450274935,0.8442,-47.9877013250111,0.9679070446069719,41.60532919039499,6.673354725327804e-15
10180,50.9,0.5978870114416347,-0.4609634550595667,-618.5277902418622,95.96086533638237,-522.5669249054799,-4.838582638013703,0.8442,-78.12728121074407,0.9546752452500329,48.9898340057967,4.685351628010801e-15
10190,50.95,0.6710290917779544,-0.9907318465077981,-630.2826169707943,107.7001692303617,-522.5824477404326,-4.838726367966968,0.8442,-305.1479388232546,0.9435624928557901,58.30324720777052,9.638950369525095e-15
10200,51.0,0.6606603874280822,-0.9510326647365769,-628.6176296987582,106.0359921822072,-522.5816375165509,-4.83871886589399,0.8442,-286.5521188722759,0.9630402038056464,42.142651614459105,1.394217017852686e-14
10210,51.050000000000004,0.6654550122152222,-0.8670702579014936,-629.4067282952782,106.80552946054316,-522.601198834735,-4.83889998921051,0.8442,-255.8811994135119,0.9721434040534158,30.405650438188363,8.548187844625414e-15
10220,51.1,0.5848552301251876,-0.32009331088949844,-616.4149225115743,93.8692644350926,-522.5456580764817,-4.838385722930386,0.8442,-19.839683529860643,0.9462138163659611,54.338870852459685,1.3176165217292807e-14
10230,51.15,0.6282849998701585,-0.5556449196924342,-623.4340885074423,100.83974247916045,-522.5943460282818,-4.838836537298906,0.8442,-124.31453145287826,0.9634839738329982,46.29542155805006,1.5594089216690724e-14
10240,51.2,0.6057824502908931,-0.44410067506534484,-619.7861061954185,97.22808327168833,-522.5580229237302,-4.83850021225676,0.8442,-74.21354753658193,0.9341428153587044,71.21043566261326,1.4823492964385933e-14
10250,51.25,0.6140898884307833,-0.4499165343842746,-621.1414327233963,98.56142709314072,-522.5800056302555,-4.8387037558357,0.8442,-79.13725701929518,0.952858931181137,55.16188590120937,2.0175008243002498e-14
10260,51.300000000000004,0.6116449510842245,-0.42111686048872554,-620.731364923742,98.16901464901802,-522.562350274724,-4.838540280321519,0.8442,-67.29191757231754,0.9600440388335203,48.042196775452354,2.3652962164876314e-14
10270,51.35,0.6647433479039716,-0.6664839414701587,-629.26460783724,106.69130733858745,-522.5733004986525,-4.83864167128382,0.8442,-178.66653284694323,0.9612634593642579,44.41299968650524,1.9675786406777305e-14
10280,51.4,0.6644398389482499,-0.6311340383131336,-629.2145519672945,106.6425941511941,-522.5719578161004,-4.838629239037966,0.8442,-165.00106893406445,0.9722956750210603,38.180302747995846,2.0879024525419466e-14
10290,51.45,0.6482536921937736,-0.6323525730420652,-626.6050311340224,104.04471759710066,-522.5603135369217,-4.8385214216381645,0.8442,-160.22442529863693,0.965943898657725,42.21601204282663,2.3889409517032225e-14
10300,51.5,0.6379951477923298,-0.6798571379311638,-624.989366858453,102.39822122066893,-522.591145637784,-4.838806904053556,0.8442,-175.13268608109308,0.9731228211415439,30.590741561978344,2.552375422324788e-14
10310,51.550000000000004,0.6070412912120055,-0.5773667867630002,-620.0105306515399,97.43012723952687,-522.580403412013,-4.83870743900012,0.8442,-125.76832053570035,0.9689320477909328,35.27590208251604,2.0648730585879217e-14
10320,51.6,0.6301119582645935,-0.5937700558691337,-623.7170676470279,101.13296930146726,-522.5840983455606,-4.8387416513477834,0.8442,-139.53871439870056,0.946223845583372,56.48801347016064,2.1771697141579832e-14
10330,51.65,0.6136677161094853,-0.3316144908184798,-621.0665355894996,98.4936684355724,-522.5728671539272,-4.838637658832659,0.8442,-33.596703801601755,0.9760910799740956,33.74775595924518,2.3585119710224283e-14
10340,51.7,0.5803151049604405,-0.10342924517669394,-615.6896670049231,93.1405743461507,-522.5490926587723,-4.838417524618262,0.8442,64.78596910945521,0.9526008910759851,54.30390310406166,2.2538638279172438e-14
10350,51.75,0.6213679977962532,-0.3444332086813512,-622.3406563714761,99.72956364629864,-522.6110927251775,-4.8389915993071995,0.8442,-41.01135885343834,0.9782448371295276,31.396110371119267,3.0946807142732956e-14
10360,51.800000000000004,0.5903039810947445,-0.22407207850503796,-617.3258668772977,94.74378896570649,-522.5820779115912,-4.838722943625845,0.8442,15.247419725731888,0.9536692030375725,53.13298520139002,2.505060637430734e-14
10370,51.85,0.5867100601044963,-0.21362680325893246,-616.7372753104756,94.16696464677166,-522.5703106637039,-4.838613987626888,0.8442,20.420697769000824,0.9164577511330412,104.31039532456927,2.5082687731123334e-14
10380,51.9,0.5909782761218302,-0.21770754542209725,-617.4278752020371,94.85201331755374,-522.5758618844833,-4.838665387819289,0.8442,17.47162607923616,0.9733387025889669,34.550567599117564,1.9800466592759844e-14
10390,51.95,0.6033137614846283,-0.3473638890575953,-619.398667379394,96.83185871828285,-522.5668086611112,-4.838581561676955,0.8442,-36.28656766954636,0.9431902896495538,45.27026694506182,2.4535442174884854e-14
10400,52.0,0.6058822256246164,-0.2808862005065535,-619.8416075545259,97.24409721275093,-522.597510341775,-4.8388658364979165,0.8442,-11.604925020651905,0.9671052207208503,38.11691020736524,2.4559089423013936e-14
10410,52.050000000000004,0.5971972069872457,-0.18627089959498577,-618.4267073917468,95.85015172145293,-522.5765556702939,-4.838671811761981,0.8442,27.52192968327664,0.967600570255644,40.36267546560804,2.4922084353880692e-14
10420,52.1,0.6331864490791027,-0.4497704592635585,-624.2165792778775,101.62642507719599,-522.5901542006815,-4.838797724080384,0.8442,-85.26847972323367,0.9774919346704065,35.88706761938051,3.205854967663277e-14
10430,52.15,0.6216146487493964,-0.5219283156303968,-622.3380216765526,99.76915112427812,-522.5688705522745,-4.838600653261801,0.8442,-109.21306320965162,0.9597457122261696,41.69124549007306,3.237115304392624e-14
10440,52.2,0.6238775707637552,-0.55075524014242,-622.7073341862242,100.1323501075827,-522.5749840786415,-4.838657259987421,0.8442,-121.00988834777118,0.9560539451689802,48.945737356660004,3.4316848223263885e-14
10450,52.25,0.5657294683439202,-0.16038572684988417,-613.3614514729717,90.79957966919919,-522.5618718037725,-4.838535850034931,0.8442,47.65208488029894,0.9572945893471472,42.591124404111426,3.042885366933351e-14
10460,52.300000000000004,0.6384690292579359,-0.6344888965046379,-625.0762947576872,102.47427919589872,-522.6020155617884,-4.838907551498041,0.8442,-157.8741054312274,0.953757413782157,54.051323980599086,2.6827078528635297e-14
10470,52.35,0.6069172223386082,-0.4824701337409539,-619.9692087094832,97.41021418534662,-522.5589945241366,-4.83850920855682,0.8442,-89.30723193507285,0.9378037987856788,60.03384212123851,2.6435433690648313e-14
10480,52.4,0.6292782064590383,-0.5522183849632019,-623.5794944517799,100.99915213667565,-522.5803423151042,-4.838706873288002,0.8442,-123.32124243189314,0.9594119776094026,46.394784836569286,3.246230233416375e-14
10490,52.45,0.6789121431854673,-0.7718590683854378,-631.5477660269102,108.96539898126751,-522.5823670456426,-4.838725620792987,0.8442,-223.6997019312614,0.9743316205352882,33.782612031112,2.916542576428225e-14
10500,52.5,0.661963002312177,-0.6265393705729894,-628.8169104685152,106.24506187110441,-522.5718485974107,-4.838628227753803,0.8442,-162.4351619381219,0.9623984875220838,44.89522515663257,2.9807795434814004e-14
10510,52.550000000000004,0.6116990016869311,-0.3087065442024229,-620.7503534410616,98.17768977075245,-522.5726636703092,-4.838635774725085,0.8442,-24.166877874770478,0.954135944221524,42.957270026919986,3.265075125776332e-14
10520,52.6,0.589585628123812,-0.19677395466223124,-617.2000036605516,94.62849331387183,-522.5715103466798,-4.838625095802591,0.8442,25.957057968282484,0.9613104588448638,47.80968577118657,3.6885019264009375e-14
10530,52.65,0.5987632344462333,-0.35349706194750086,-618.6790984129888,96.10149912862043,-522.5775992843684,-4.838681474855263,0.8442,-37.16607989457121,0.9523382891289544,41.055202820483444,3.3008650329009675e-14
10540,52.7,0.6066064190507522,-0.5394565026340766,-619.9480516476033,97.36033025764573,-522.5877213899576,-4.8387751980551625,0.8442,-111.07763273753051,0.9545972715104886,45.07092620424649,3.073123854265291e-14
10550,52.75,0.6189254950759526,-0.649819432040363,-621.9068227100956,99.3375419596904,-522.5692807504053,-4.838604451392642,0.8442,-157.4257879819162,0.9610897416742511,43.14013307331246,2.663812721088004e-14
10560,52.800000000000004,0.6580170359280719,-0.8440702058631158,-628.1880972504495,105.61173426645554,-522.5763629839939,-4.838670027629574,0.8442,-244.64398301351565,0.9617585835191532,45.290207455041184,2.495010121656018e-14
10570,52.85,0.6154549531438857,-0.5487096378592138,-621.3423666886302,98.78051997959365,-522.5618467090366,-4.838535617676264,0.8442,-117.49586767821465,0.9452711794268,56.01088602543509,2.7671463263414823e-14
10580,52.9,0.5904879154102013,-0.4027930202318757,-617.3411581062775,94.7733104233373,-522.5678476829402,-4.838591182249446,0.8442,-53.40443407740315,0.9619199980881119,48.000861900206054,3.034691533928237e-14
10590,52.95,0.5986488020655951,-0.43784921637196417,-618.6645297190242,96.08313273152802,-522.5813969874962,-4.838716638773113,0.8442,-69.50296498960563,0.9760309447879065,35.96020620663503,3.146189686298752e-14
10600,53.0,0.5983303250659213,-0.46038094802114765,-618.5968903964309,96.03201717308038,-522.5648732233506,-4.8385636409569495,0.8442,-78.0473513561101,0.9737669517090142,37.501148245477026,3.867693401649804e-14
10610,53.050000000000004,0.6179917177733725,-0.6459041861512471,-621.7575404634849,99.18767070262628,-522.5698697608586,-4.8386099051931355,0.8442,-155.62059112939656,0.9484104645882515,59.825681553262086,3.3166925723004895e-14
10620,53.1,0.6149971370427849,-0.629899228528911,-621.2791890297452,98.70704049536698,-522.5721485343782,-4.838631004947946,0.8442,-148.50771931379387,0.9674023932520507,42.555580562163335,4.0954967180433126e-14
10630,53.15,0.6038497789561372,-0.5229603799399425,-619.4852911022747,96.91788952246003,-522.5674015798147,-4.838587051664951,0.8442,-103.85334683739949,0.9622891759553008,38.77243791215416,3.6670357266466304e-14
10640,53.2,0.6289206130471996,-0.6191505639902231,-623.5302055052783,100.94175839407553,-522.5884471112028,-4.838781917696322,0.8442,-148.89363850945057,0.9790392676944704,29.368931897261973,3.4300602672937374e-14
10650,53.25,0.5769422506038255,-0.27088464610559115,-615.1565341366685,92.599231221914,-522.5573029147545,-4.838493545506986,0.8442,1.6101765495666527,0.972829517079632,36.015128178675944,3.758961248410729e-14
